Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price,Car_Age
BMW,Model D,2018,1.8,100508,Diesel,Automatic,28468.8,7
BMW,Model D,2017,4.5,36881,Petrol,Automatic,31855.11,8
Ford,Model D,2006,3.0,94425,Electric,Manual,23992.55,19
Ford,Model D,2011,3.6,33094,Electric,Automatic,34929.98,14
BMW,Model A,2000,3.1,116631,Petrol,Manual,16425.76,25
Honda,Model B,2016,2.6,192825,Electric,Automatic,21700.58,9
Toyota,Model B,2006,2.0,44228,Electric,Manual,21157.46,19
Audi,Model D,2014,3.4,171729,Electric,Automatic,27785.87,11
Honda,Model B,2008,1.5,136479,Diesel,Automatic,20806.15,17
Ford,Model C,2011,2.1,6982,Electric,Automatic,29074.52,14
Audi,Model C,2018,3.0,170277,Diesel,Manual,21291.89,7
Ford,Model A,2002,2.2,10007,Electric,Manual,22916.58,23
BMW,Model B,2002,2.3,29103,Petrol,Automatic,22396.52,23
Honda,Model E,2019,4.1,171568,Petrol,Automatic,29354.74,6
Audi,Model E,2016,3.9,90256,Petrol,Automatic,28632.93,9
Honda,Model E,2020,3.0,126290,Electric,Manual,28159.75,5
Audi,Model E,2006,2.4,100071,Petrol,Automatic,20558.2,19
BMW,Model C,2010,1.3,55776,Electric,Automatic,20572.53,15
Honda,Model B,2014,1.2,81628,Petrol,Automatic,26181.95,11
Honda,Model A,2015,1.2,111611,Electric,Automatic,23921.41,10
BMW,Model D,2019,3.9,31626,Diesel,Manual,34254.41,6
BMW,Model C,2007,4.0,88797,Petrol,Manual,23164.88,18
BMW,Model B,2019,1.0,152258,Petrol,Manual,18413.79,6
BMW,Model D,2007,2.7,186286,Electric,Automatic,18598.73,18
Ford,Model B,2002,1.2,64082,Petrol,Manual,20297.11,23
Audi,Model D,2018,1.9,188150,Petrol,Automatic,22084.94,7
Honda,Model B,2011,2.4,32668,Electric,Automatic,28541.25,14
BMW,Model C,2012,3.7,1563,Petrol,Manual,31597.63,13
Audi,Model A,2019,2.6,44906,Diesel,Manual,29821.72,6
Ford,Model B,2016,1.9,143920,Electric,Automatic,26860.75,9
Toyota,Model B,2014,4.3,136030,Electric,Automatic,25593.57,11
Ford,Model E,2021,3.1,40256,Petrol,Manual,33717.85,4
Audi,Model D,2005,3.9,15616,Petrol,Manual,30705.64,20
Toyota,Model C,2021,4.5,150932,Diesel,Manual,33628.42,4
Audi,Model B,2000,3.9,65196,Electric,Automatic,23811.06,25
BMW,Model A,2013,1.1,170755,Electric,Automatic,20739.8,12
Audi,Model A,2006,3.2,144628,Diesel,Manual,21641.86,19
Honda,Model E,2010,3.5,174557,Electric,Automatic,24029.28,15
Toyota,Model B,2004,2.4,78601,Diesel,Manual,22609.81,21
Honda,Model A,2019,2.7,107904,Electric,Automatic,28028.21,6
BMW,Model D,2002,2.1,70295,Petrol,Manual,17476.23,23
BMW,Model B,2017,3.9,51167,Electric,Automatic,34125.65,8
Ford,Model C,2003,1.2,8146,Diesel,Automatic,22468.39,22
Toyota,Model C,2019,3.9,47388,Electric,Automatic,34965.24,6
Honda,Model E,2004,2.0,188344,Electric,Automatic,15212.56,21
Audi,Model C,2021,4.5,20487,Petrol,Automatic,39805.42,4
BMW,Model B,2008,2.2,82946,Diesel,Automatic,23580.34,17
Ford,Model B,2019,2.5,94580,Electric,Manual,29627.8,6
Audi,Model C,2014,1.4,71516,Petrol,Manual,26720.31,11
Ford,Model E,2003,3.5,54221,Petrol,Automatic,23911.85,22
Toyota,Model C,2003,3.4,90302,Electric,Automatic,23805.49,22
Honda,Model D,2002,1.3,18788,Diesel,Manual,22582.11,23
BMW,Model D,2003,2.9,163677,Diesel,Manual,20834.77,22
Toyota,Model E,2016,4.2,44649,Diesel,Manual,34518.15,9
Audi,Model D,2015,3.7,173459,Petrol,Manual,23716.09,10
Honda,Model C,2017,3.7,107289,Diesel,Manual,28323.93,8
Toyota,Model B,2001,3.0,176726,Diesel,Manual,16994.22,24
Ford,Model A,2004,2.8,82964,Electric,Automatic,26041.29,21
Audi,Model A,2001,4.3,145304,Diesel,Automatic,15740.97,24
Toyota,Model B,2008,1.3,122355,Petrol,Manual,18664.01,17
Honda,Model E,2017,1.7,7649,Diesel,Automatic,30998.75,8
BMW,Model A,2006,4.2,85280,Petrol,Automatic,22096.41,19
Honda,Model C,2021,3.2,110016,Diesel,Automatic,28593.69,4
Ford,Model E,2013,3.7,159154,Diesel,Manual,24563.03,12
Ford,Model E,2008,4.1,10292,Petrol,Manual,30537.91,17
Ford,Model C,2019,3.8,45653,Electric,Automatic,34965.39,6
Honda,Model A,2004,2.1,37822,Electric,Manual,23472.03,21
Toyota,Model E,2015,3.8,186078,Diesel,Manual,24175.11,10
Toyota,Model A,2010,3.6,5283,Petrol,Manual,30783.97,15
BMW,Model D,2003,3.3,54877,Petrol,Automatic,23367.22,22
BMW,Model E,2019,4.4,199673,Diesel,Automatic,24806.79,6
Honda,Model B,2011,2.6,115159,Petrol,Automatic,23227.28,14
Toyota,Model B,2013,4.2,152239,Petrol,Manual,26242.32,12
Toyota,Model D,2012,2.5,67359,Petrol,Automatic,27352.71,13
Audi,Model C,2011,4.1,45946,Diesel,Automatic,28926.57,14
Toyota,Model D,2004,1.9,127393,Diesel,Manual,21615.95,21
Toyota,Model E,2014,3.7,188659,Diesel,Manual,22271.68,11
Audi,Model B,2002,4.3,54721,Petrol,Automatic,27999.91,23
Honda,Model E,2015,4.4,10159,Electric,Manual,35828.16,10
BMW,Model E,2002,1.0,122608,Petrol,Manual,16935.36,23
BMW,Model D,2001,1.3,173876,Petrol,Automatic,13428.88,24
Toyota,Model C,2013,1.0,30762,Electric,Automatic,25838.55,12
Audi,Model A,2001,4.1,164976,Electric,Automatic,19566.77,24
Toyota,Model C,2020,3.5,168451,Petrol,Manual,29960.53,5
BMW,Model B,2011,4.0,118288,Petrol,Automatic,21460.44,14
Audi,Model D,2016,4.2,56582,Petrol,Manual,31552.04,9
Ford,Model D,2021,3.9,23215,Petrol,Automatic,36583.82,4
Audi,Model E,2010,3.3,171708,Electric,Manual,21278.88,15
Ford,Model D,2017,1.3,147254,Diesel,Automatic,23512.47,8
Toyota,Model D,2007,2.7,31636,Petrol,Automatic,23905.62,18
Toyota,Model C,2019,1.8,172139,Electric,Automatic,25233.57,6
Audi,Model C,2015,2.2,8455,Electric,Automatic,32496.07,10
Toyota,Model A,2012,4.1,178750,Diesel,Manual,24362.92,13
Audi,Model E,2012,3.6,88664,Electric,Automatic,28325.49,13
Toyota,Model E,2014,4.3,134105,Electric,Automatic,29286.77,11
Toyota,Model C,2010,2.8,182587,Petrol,Manual,20746.44,15
BMW,Model E,2002,3.3,10135,Diesel,Automatic,25382.73,23
Toyota,Model E,2002,3.8,199418,Diesel,Manual,18685.72,23
BMW,Model D,2019,4.1,125857,Diesel,Manual,28077.71,6
Toyota,Model E,2002,4.2,115091,Electric,Automatic,22516.98,23
BMW,Model C,2013,1.9,130771,Petrol,Manual,21768.84,12
Honda,Model C,2017,3.6,151175,Diesel,Manual,26875.75,8
Ford,Model B,2008,3.1,131382,Petrol,Automatic,22243.96,17
Honda,Model B,2016,2.1,141931,Electric,Automatic,23326.57,9
Ford,Model A,2001,2.5,66573,Diesel,Automatic,25916.86,24
Toyota,Model E,2008,2.2,156649,Petrol,Manual,19781.36,17
Audi,Model E,2001,4.4,146493,Electric,Automatic,22527.56,24
Audi,Model D,2009,2.9,149795,Petrol,Manual,21399.02,16
Honda,Model D,2016,2.1,153470,Electric,Automatic,24806.79,9
Toyota,Model B,2006,1.4,102034,Electric,Automatic,22033.7,19
BMW,Model B,2008,2.4,20038,Diesel,Manual,27460.5,17
Ford,Model D,2010,3.8,121124,Electric,Automatic,27270.24,15
BMW,Model E,2001,1.1,26782,Diesel,Manual,15808.2,24
BMW,Model A,2016,1.1,199497,Electric,Automatic,19039.05,9
BMW,Model D,2013,2.7,60924,Diesel,Manual,29573.19,12
Ford,Model B,2020,2.2,99600,Electric,Automatic,35212.29,5
Honda,Model D,2017,3.3,152448,Electric,Automatic,26706.74,8
Honda,Model A,2014,2.2,77790,Electric,Manual,27022.76,11
Ford,Model A,2016,2.7,158359,Petrol,Automatic,26866.86,9
BMW,Model B,2005,1.9,103894,Electric,Automatic,20616.08,20
Toyota,Model D,2016,3.6,1434,Diesel,Automatic,31619.87,9
Toyota,Model D,2017,1.7,179627,Electric,Manual,24055.98,8
Honda,Model E,2012,1.5,147654,Diesel,Automatic,18387.2,13
Ford,Model E,2016,1.5,72423,Electric,Automatic,25344.9,9
BMW,Model B,2017,2.7,13698,Electric,Automatic,33534.7,8
Audi,Model C,2014,2.1,195954,Electric,Automatic,22750.0,11
Honda,Model C,2013,4.4,189063,Electric,Manual,24747.72,12
BMW,Model B,2009,1.4,116038,Diesel,Manual,22157.98,16
Toyota,Model A,2008,2.0,84595,Petrol,Manual,21346.46,17
Audi,Model B,2018,1.1,10683,Petrol,Automatic,31279.67,7
Audi,Model B,2010,1.6,34429,Petrol,Automatic,26035.42,15
Ford,Model B,2003,3.3,123754,Electric,Manual,18874.12,22
Audi,Model E,2002,4.2,115269,Petrol,Automatic,20976.28,23
Ford,Model B,2007,3.9,114266,Electric,Automatic,22417.52,18
BMW,Model E,2005,3.0,91535,Petrol,Manual,22773.39,20
Ford,Model B,2000,3.7,171063,Petrol,Automatic,17945.56,25
BMW,Model B,2013,1.9,103499,Diesel,Automatic,27060.3,12
Honda,Model A,2017,2.2,99752,Diesel,Manual,23426.12,8
Toyota,Model E,2007,1.9,176125,Electric,Manual,12978.38,18
Ford,Model B,2005,3.6,105346,Diesel,Manual,26231.65,20
Ford,Model A,2017,1.8,37309,Electric,Manual,30130.53,8
Honda,Model E,2019,1.4,184116,Petrol,Manual,23288.26,6
Audi,Model D,2000,2.5,123378,Electric,Manual,20486.87,25
Honda,Model C,2014,4.5,41138,Electric,Manual,29589.92,11
Audi,Model B,2009,3.6,190684,Petrol,Automatic,19823.35,16
Toyota,Model D,2018,4.0,21118,Electric,Automatic,36316.5,7
BMW,Model A,2016,1.4,96831,Diesel,Automatic,27236.91,9
Audi,Model C,2008,2.8,12971,Petrol,Manual,26299.55,17
Honda,Model B,2019,2.0,189461,Electric,Manual,22121.66,6
Audi,Model D,2013,1.1,58663,Diesel,Automatic,28935.36,12
Audi,Model C,2003,4.3,45749,Electric,Manual,24000.74,22
Ford,Model D,2004,3.4,25736,Petrol,Manual,30711.37,21
Ford,Model B,2017,3.3,18678,Electric,Automatic,34396.1,8
Toyota,Model E,2015,4.4,199883,Diesel,Manual,24608.04,10
Audi,Model D,2019,3.9,2925,Diesel,Automatic,34092.33,6
BMW,Model E,2006,4.4,65788,Diesel,Manual,25174.51,19
Audi,Model E,2009,3.1,115200,Diesel,Manual,25332.32,16
Ford,Model D,2019,4.4,39630,Electric,Manual,35768.89,6
BMW,Model B,2015,1.2,46548,Diesel,Automatic,24220.86,10
Toyota,Model D,2013,1.2,193930,Electric,Manual,18393.33,12
Audi,Model E,2002,3.0,196374,Electric,Automatic,12461.38,23
Toyota,Model A,2014,3.5,173457,Electric,Automatic,25291.1,11
Audi,Model B,2020,2.1,51569,Electric,Manual,30879.88,5
Toyota,Model C,2019,1.4,13983,Diesel,Automatic,30973.47,6
Toyota,Model B,2008,3.7,166735,Diesel,Manual,24892.46,17
Honda,Model A,2002,1.2,174541,Diesel,Automatic,13754.32,23
Toyota,Model B,2020,2.5,60683,Petrol,Manual,27534.51,5
Audi,Model A,2002,3.4,112218,Petrol,Manual,22814.29,23
Toyota,Model C,2006,3.2,177124,Petrol,Manual,19133.28,19
Honda,Model D,2018,1.2,94855,Electric,Manual,28607.42,7
Honda,Model A,2021,4.0,170767,Electric,Manual,28824.25,4
Toyota,Model D,2004,4.0,167001,Petrol,Automatic,20209.42,21
Toyota,Model A,2003,3.0,100715,Diesel,Manual,23235.88,22
Honda,Model B,2010,2.6,94535,Diesel,Automatic,25072.44,15
Ford,Model B,2021,1.8,180990,Petrol,Manual,26390.74,4
Honda,Model D,2006,2.6,188612,Electric,Automatic,19777.62,19
Toyota,Model C,2003,3.9,57036,Electric,Manual,28597.14,22
BMW,Model B,2015,4.3,116066,Petrol,Manual,26896.47,10
Honda,Model A,2009,4.4,151432,Electric,Automatic,24483.29,16
BMW,Model B,2007,2.5,132011,Electric,Manual,19346.64,18
Toyota,Model C,2006,3.2,143487,Diesel,Manual,23886.02,19
Honda,Model A,2002,1.4,82278,Petrol,Manual,17413.35,23
Ford,Model B,2017,3.2,65549,Electric,Manual,28819.62,8
BMW,Model A,2018,2.2,180719,Petrol,Automatic,23148.34,7
Audi,Model B,2017,1.1,150249,Petrol,Automatic,20259.74,8
BMW,Model E,2021,2.8,117430,Electric,Automatic,30932.59,4
Honda,Model A,2015,3.6,60392,Electric,Automatic,33557.54,10
Toyota,Model A,2014,2.4,132229,Electric,Manual,23871.81,11
Toyota,Model B,2001,3.9,157180,Diesel,Manual,19681.32,24
Ford,Model D,2006,3.2,80286,Petrol,Manual,22370.29,19
Ford,Model E,2000,4.1,31034,Petrol,Automatic,24169.45,25
Honda,Model D,2006,4.0,101738,Electric,Manual,24842.49,19
Toyota,Model D,2005,2.0,164371,Electric,Automatic,16502.32,20
Ford,Model B,2013,2.5,175377,Diesel,Manual,24821.33,12
BMW,Model A,2013,3.2,180587,Diesel,Automatic,21622.55,12
Toyota,Model C,2012,2.6,172640,Petrol,Automatic,22489.02,13
Honda,Model A,2002,1.5,66722,Electric,Manual,23888.33,23
Toyota,Model D,2021,4.4,178603,Electric,Manual,25733.45,4
Toyota,Model A,2018,3.0,96783,Diesel,Manual,26212.58,7
Toyota,Model B,2015,2.5,13807,Electric,Manual,32221.99,10
Honda,Model D,2010,2.5,194313,Electric,Automatic,17911.98,15
Ford,Model B,2013,2.7,110260,Petrol,Automatic,29775.65,12
Ford,Model E,2006,3.6,119211,Electric,Manual,25170.72,19
Honda,Model E,2009,2.0,194883,Petrol,Manual,16543.76,16
Toyota,Model B,2001,2.5,196568,Petrol,Automatic,17167.19,24
BMW,Model B,2006,3.4,163701,Petrol,Automatic,18673.1,19
Honda,Model C,2003,2.4,40407,Electric,Manual,22342.46,22
Honda,Model D,2015,2.1,98417,Petrol,Manual,25799.0,10
Toyota,Model D,2014,1.3,144493,Petrol,Automatic,20539.82,11
Audi,Model D,2011,2.2,114412,Diesel,Automatic,19864.18,14
BMW,Model C,2019,3.5,112424,Petrol,Manual,28121.05,6
BMW,Model A,2020,1.6,4682,Electric,Manual,32211.79,5
Audi,Model A,2015,2.2,158457,Petrol,Automatic,20611.89,10
Ford,Model E,2008,3.1,130404,Electric,Automatic,22574.38,17
Toyota,Model E,2009,3.1,145635,Electric,Automatic,21137.62,16
BMW,Model D,2011,4.3,121684,Petrol,Manual,24806.79,14
Honda,Model E,2007,1.2,3107,Petrol,Manual,28802.21,18
Toyota,Model D,2020,3.2,175630,Diesel,Manual,28192.81,5
BMW,Model B,2019,4.4,82559,Electric,Automatic,30912.74,6
Audi,Model A,2003,2.1,197369,Petrol,Automatic,17252.49,22
Toyota,Model A,2000,4.1,38328,Electric,Manual,26548.06,25
Audi,Model C,2007,3.2,87855,Petrol,Manual,22601.44,18
BMW,Model B,2018,3.7,39268,Diesel,Manual,32126.82,7
Honda,Model D,2003,2.1,94380,Petrol,Automatic,19277.81,22
Audi,Model A,2016,2.4,603,Electric,Automatic,33748.48,9
Ford,Model C,2004,3.8,45456,Diesel,Automatic,27965.36,21
Audi,Model D,2003,4.2,121211,Electric,Manual,27363.3,22
Audi,Model E,2010,3.8,72398,Petrol,Manual,28963.75,15
Audi,Model A,2004,4.4,170500,Diesel,Automatic,21138.38,21
Ford,Model D,2009,4.3,16000,Electric,Automatic,34319.17,16
Honda,Model D,2017,3.7,192921,Petrol,Automatic,26031.97,8
BMW,Model B,2015,2.5,98132,Electric,Manual,26788.5,10
BMW,Model D,2004,1.5,193208,Diesel,Automatic,12221.97,21
Toyota,Model C,2012,2.9,11460,Electric,Manual,27871.51,13
BMW,Model D,2006,3.6,149820,Diesel,Automatic,17370.07,19
BMW,Model D,2016,3.6,122874,Diesel,Automatic,28129.73,9
Toyota,Model E,2004,3.3,10534,Electric,Automatic,27636.93,21
BMW,Model A,2012,3.0,121254,Petrol,Automatic,27422.23,13
BMW,Model A,2012,1.8,49326,Diesel,Manual,21886.05,13
Toyota,Model C,2018,2.3,123571,Electric,Automatic,22511.59,7
Toyota,Model B,2013,1.4,161850,Diesel,Automatic,18700.88,12
Ford,Model D,2012,4.0,26326,Diesel,Automatic,32408.31,13
Ford,Model D,2020,2.9,189790,Petrol,Manual,22369.54,5
BMW,Model E,2003,2.0,115517,Diesel,Manual,19642.27,22
Audi,Model D,2002,4.2,66327,Petrol,Automatic,24874.05,23
Audi,Model E,2013,1.8,24721,Petrol,Automatic,27771.47,12
BMW,Model D,2014,4.3,122625,Electric,Automatic,31042.51,11
Audi,Model C,2009,3.0,38560,Petrol,Automatic,24884.98,16
Honda,Model B,2017,3.1,150070,Petrol,Manual,24477.34,8
Audi,Model B,2008,3.5,41986,Petrol,Manual,26682.2,17
Audi,Model D,2000,2.2,87904,Petrol,Automatic,21897.66,25
Toyota,Model A,2016,3.0,48974,Petrol,Manual,29038.14,9
Honda,Model D,2017,1.5,48548,Electric,Automatic,24597.24,8
Ford,Model C,2019,1.1,27789,Diesel,Manual,29992.34,6
BMW,Model D,2020,2.2,12564,Electric,Manual,32209.52,5
BMW,Model A,2010,4.2,2560,Diesel,Automatic,35080.98,15
Ford,Model D,2001,4.0,55718,Petrol,Manual,21895.17,24
Toyota,Model C,2011,4.0,99600,Electric,Automatic,25390.06,14
Honda,Model B,2009,4.3,172645,Petrol,Automatic,23976.96,16
Ford,Model C,2012,2.7,194485,Diesel,Manual,16707.82,13
BMW,Model B,2009,3.4,74632,Petrol,Manual,23233.68,16
Audi,Model B,2011,4.0,140859,Electric,Automatic,27603.15,14
Audi,Model E,2009,3.6,143608,Petrol,Manual,25021.06,16
Toyota,Model E,2002,2.2,115703,Diesel,Automatic,19523.07,23
Audi,Model D,2011,3.3,128852,Petrol,Manual,26673.75,14
Audi,Model B,2002,2.7,117549,Diesel,Automatic,24330.27,23
BMW,Model D,2020,1.1,35132,Electric,Automatic,30010.51,5
Ford,Model E,2011,2.0,161467,Petrol,Automatic,22366.39,14
BMW,Model D,2010,2.1,129129,Diesel,Manual,16627.9,15
BMW,Model D,2017,2.6,144437,Diesel,Automatic,24620.61,8
Toyota,Model B,2010,2.0,173734,Diesel,Automatic,17710.89,15
BMW,Model D,2002,2.7,150013,Electric,Automatic,16216.15,23
BMW,Model A,2018,2.8,174700,Diesel,Automatic,28484.28,7
Toyota,Model E,2000,1.6,183288,Petrol,Manual,15309.53,25
BMW,Model E,2011,2.5,124641,Electric,Manual,22059.28,14
Toyota,Model E,2012,2.5,196309,Petrol,Manual,20055.91,13
Toyota,Model D,2013,3.9,16781,Electric,Manual,30762.55,12
Toyota,Model D,2004,3.8,78294,Petrol,Manual,27145.34,21
Audi,Model E,2015,2.7,100437,Electric,Automatic,32181.27,10
Honda,Model A,2006,3.4,131682,Diesel,Automatic,19759.2,19
Audi,Model B,2017,1.1,5290,Petrol,Automatic,30918.6,8
Honda,Model E,2018,2.9,154129,Electric,Automatic,25060.89,7
Honda,Model C,2005,3.5,62214,Petrol,Manual,28266.88,20
Audi,Model D,2018,2.0,11736,Diesel,Manual,30358.88,7
Honda,Model A,2016,1.3,99183,Diesel,Automatic,21294.45,9
Ford,Model B,2012,3.3,30964,Diesel,Manual,29568.22,13
BMW,Model B,2016,3.4,162862,Diesel,Manual,26061.34,9
Audi,Model D,2009,2.6,97115,Petrol,Automatic,24813.86,16
Ford,Model B,2002,1.3,61930,Electric,Manual,18178.03,23
BMW,Model B,2015,3.6,33984,Diesel,Automatic,30954.09,10
Toyota,Model A,2015,1.4,10363,Diesel,Manual,25841.96,10
BMW,Model E,2010,1.7,48030,Electric,Manual,26147.19,15
Honda,Model B,2015,3.8,159969,Electric,Automatic,24131.51,10
Toyota,Model E,2017,1.1,53150,Diesel,Automatic,28755.52,8
Toyota,Model D,2004,2.3,185448,Diesel,Manual,15552.16,21
Audi,Model D,2002,3.5,68259,Petrol,Manual,23164.08,23
Ford,Model B,2021,1.6,55842,Electric,Automatic,32090.77,4
Audi,Model A,2017,1.2,127605,Electric,Automatic,24706.38,8
Honda,Model B,2016,2.0,131305,Petrol,Automatic,23733.81,9
Audi,Model C,2005,2.8,165927,Petrol,Automatic,16698.11,20
Audi,Model E,2014,2.6,51524,Diesel,Manual,29418.04,11
BMW,Model C,2001,1.1,7109,Petrol,Manual,21846.42,24
Ford,Model B,2017,3.5,99278,Petrol,Manual,31186.63,8
Audi,Model E,2014,3.3,33161,Diesel,Manual,31525.53,11
Toyota,Model C,2003,4.2,193231,Petrol,Automatic,17155.11,22
Honda,Model D,2013,3.5,3703,Diesel,Manual,33340.75,12
Honda,Model A,2008,2.5,78301,Diesel,Manual,25382.99,17
BMW,Model D,2019,3.0,130386,Electric,Manual,30169.32,6
Toyota,Model C,2005,1.0,4806,Electric,Manual,20613.54,20
Audi,Model A,2012,2.0,108797,Petrol,Automatic,24502.53,13
Toyota,Model E,2016,1.2,164645,Diesel,Automatic,22720.86,9
Audi,Model C,2001,1.1,53335,Diesel,Automatic,19879.63,24
Honda,Model A,2020,3.0,16825,Petrol,Manual,34622.03,5
BMW,Model A,2000,3.3,71974,Petrol,Manual,24429.46,25
Honda,Model D,2015,3.0,130413,Petrol,Manual,24409.56,10
Ford,Model E,2015,2.5,186970,Electric,Automatic,20722.74,10
Ford,Model B,2010,4.1,62886,Petrol,Automatic,26109.01,15
Toyota,Model D,2000,3.1,61603,Diesel,Automatic,21202.23,25
Honda,Model D,2008,4.2,56108,Diesel,Manual,28358.68,17
Honda,Model B,2011,3.4,171093,Diesel,Automatic,20340.46,14
BMW,Model E,2005,2.2,180317,Electric,Manual,15727.28,20
Toyota,Model A,2003,2.6,188039,Electric,Automatic,19694.81,22
Audi,Model D,2006,1.4,99798,Petrol,Automatic,19890.2,19
Toyota,Model D,2005,1.3,93491,Electric,Automatic,18518.45,20
Ford,Model B,2004,3.5,192932,Diesel,Manual,13759.9,21
Honda,Model C,2015,3.0,69522,Petrol,Manual,29681.84,10
BMW,Model B,2018,1.6,160481,Electric,Manual,21142.89,7
Audi,Model E,2004,3.2,16693,Diesel,Automatic,27632.86,21
BMW,Model E,2011,1.7,2191,Diesel,Manual,29245.94,14
Audi,Model D,2019,3.7,81210,Electric,Automatic,27690.89,6
Toyota,Model D,2007,3.0,174021,Electric,Automatic,19484.84,18
Toyota,Model D,2014,1.1,109314,Electric,Automatic,24820.58,11
BMW,Model D,2015,2.8,103141,Electric,Manual,24691.1,10
BMW,Model A,2001,3.0,180207,Petrol,Automatic,18530.01,24
Toyota,Model B,2001,3.1,164561,Petrol,Automatic,20876.11,24
Toyota,Model C,2020,3.9,132688,Diesel,Automatic,29891.61,5
Ford,Model C,2009,3.3,171969,Diesel,Automatic,23221.28,16
Toyota,Model E,2018,1.5,90666,Diesel,Automatic,25729.44,7
BMW,Model D,2001,2.9,129875,Electric,Manual,15376.42,24
Ford,Model C,2021,3.0,81248,Petrol,Manual,31132.03,4
Toyota,Model C,2021,2.8,86427,Petrol,Automatic,29981.56,4
Honda,Model D,2021,3.5,19661,Electric,Manual,40489.31,4
Audi,Model A,2009,2.7,94832,Diesel,Automatic,24141.0,16
Audi,Model D,2002,4.3,122507,Petrol,Automatic,21739.26,23
Toyota,Model D,2016,1.9,15650,Petrol,Manual,27446.46,9
Audi,Model A,2004,1.1,70195,Petrol,Automatic,23678.55,21
Audi,Model B,2008,4.0,156644,Petrol,Automatic,24255.51,17
Toyota,Model C,2003,4.3,5097,Electric,Manual,29510.07,22
Ford,Model D,2012,1.3,107787,Diesel,Automatic,21208.26,13
BMW,Model A,2003,3.6,117388,Diesel,Manual,26722.09,22
Audi,Model B,2012,2.5,102594,Diesel,Manual,22004.79,13
BMW,Model D,2011,4.1,195250,Petrol,Automatic,22648.53,14
Toyota,Model A,2016,1.1,27436,Electric,Manual,27959.89,9
Toyota,Model B,2007,2.5,2213,Petrol,Automatic,25679.35,18
Honda,Model E,2017,2.1,94248,Electric,Manual,31143.83,8
Honda,Model D,2000,3.9,33549,Electric,Automatic,22844.51,25
Toyota,Model E,2021,4.0,128899,Petrol,Automatic,30406.1,4
Honda,Model C,2017,1.9,58141,Electric,Manual,27828.14,8
Honda,Model A,2003,1.7,43322,Diesel,Automatic,16944.79,22
Honda,Model A,2021,1.0,58328,Petrol,Manual,29701.59,4
Audi,Model E,2011,1.8,53386,Electric,Manual,23842.92,14
Toyota,Model D,2002,2.8,36320,Diesel,Manual,21770.62,23
Honda,Model C,2011,1.1,25430,Petrol,Manual,28483.03,14
Toyota,Model B,2021,1.8,141166,Petrol,Automatic,23951.71,4
Toyota,Model E,2004,3.1,166192,Diesel,Automatic,19194.4,21
Honda,Model E,2003,2.0,102318,Electric,Manual,22855.55,22
BMW,Model E,2018,3.9,160245,Diesel,Manual,29090.8,7
Audi,Model D,2011,2.2,196316,Diesel,Automatic,18710.45,14
Ford,Model D,2007,4.5,129060,Petrol,Manual,27105.07,18
Toyota,Model C,2008,1.2,35935,Diesel,Manual,24287.32,17
Ford,Model A,2016,1.6,140965,Electric,Manual,26721.61,9
Toyota,Model B,2011,1.5,28696,Diesel,Manual,29687.59,14
BMW,Model E,2006,2.7,129497,Petrol,Automatic,22014.61,19
Honda,Model E,2016,3.1,13657,Petrol,Manual,36202.94,9
BMW,Model C,2008,2.2,39342,Petrol,Manual,21095.34,17
Ford,Model C,2014,2.1,178050,Electric,Manual,20141.13,11
Audi,Model D,2009,3.7,178742,Electric,Automatic,20041.48,16
Ford,Model E,2002,1.4,11290,Petrol,Manual,21553.93,23
Ford,Model C,2011,2.7,63279,Diesel,Manual,30232.41,14
Toyota,Model C,2005,3.2,188248,Diesel,Automatic,18553.65,20
Honda,Model D,2000,4.3,47232,Diesel,Automatic,26406.14,25
BMW,Model C,2002,2.7,62784,Diesel,Manual,22539.61,23
Audi,Model D,2010,4.2,110967,Petrol,Automatic,25276.72,15
Honda,Model C,2013,4.0,177581,Electric,Manual,24769.8,12
Audi,Model A,2001,2.0,98135,Diesel,Manual,17172.7,24
Ford,Model C,2008,3.6,182047,Electric,Automatic,19772.02,17
Honda,Model E,2021,4.3,47770,Diesel,Manual,38862.89,4
BMW,Model B,2017,4.1,74424,Electric,Automatic,34868.6,8
Ford,Model C,2010,2.2,102492,Diesel,Manual,23309.51,15
