Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Toyota,Model B,2004.0,1.5,154948.0,Electric,Automatic,16177.273630223044
Honda,Model B,2004.0,1.4,193933.0,Petrol,Manual,14309.843359296368
Ford,Model D,2015.0,3.8,35216.0,Petrol,Manual,29793.28483305908
Audi,Model E,2015.0,3.1,165969.0,Diesel,Automatic,25910.411759992665
Toyota,Model C,2007.0,3.2,118019.0,Petrol,Automatic,23020.175537383984
Ford,Model A,2021.0,4.1,161667.0,Diesel,Automatic,28043.21478985089
BMW,Model B,2000.0,2.2,65346.0,Electric,Automatic,18501.656297245463
Ford,Model C,2000.0,3.9,160472.0,Electric,Automatic,19391.26164761895
BMW,Model D,2002.0,3.3,144293.0,Electric,Manual,20746.67675454237
Ford,Model E,2020.0,2.1,118433.0,Electric,Automatic,28525.79987645049
BMW,Model E,2008.0,2.0,48241.0,Electric,Automatic,23739.058083598917
Honda,Model E,2006.0,3.4,40544.0,Electric,Automatic,26988.1113227178
BMW,Model E,2004.0,2.3,103896.0,Electric,Manual,20092.16103092235
Ford,Model C,2021.0,1.4,93098.0,Petrol,Automatic,29994.88759076041
BMW,Model D,2008.0,2.8,25910.0,Petrol,Automatic,27432.674329649704
Ford,Model D,2004.0,3.3,171999.0,Electric,Manual,17473.505747152773
Audi,Model E,2015.0,2.1,78755.0,Diesel,Manual,27971.79351769959
Honda,Model B,2008.0,2.9,52470.0,Diesel,Manual,26700.68199579764
Audi,Model C,2012.0,1.3,148527.0,Petrol,Manual,20239.03645489565
BMW,Model E,2000.0,1.4,77132.0,Electric,Automatic,18558.19006797003
Audi,Model C,2014.0,4.0,2420.0,Diesel,Automatic,30693.320653131104
Toyota,Model E,2011.0,1.4,118698.0,Diesel,Automatic,22714.84671394169
Ford,Model E,2019.0,3.3,95848.0,Petrol,Automatic,34033.44803876063
Audi,Model B,2005.0,1.6,151078.0,,Manual,19203.000638432084
Toyota,Model C,2003.0,3.6,53994.0,Diesel,Manual,28586.63728849595
BMW,Model C,2018.0,3.9,70409.0,Diesel,Manual,32843.104821876346
BMW,Model A,2017.0,2.2,66393.0,Petrol,Manual,27673.12792863385
Audi,Model C,2006.0,3.7,166163.0,Electric,Automatic,17103.218128457283
Ford,Model E,2013.0,4.1,114049.0,Electric,Automatic,26907.30387390717
Ford,Model A,2005.0,1.9,139518.0,Petrol,Automatic,20503.142759899743
Toyota,Model A,2001.0,2.2,177525.0,Diesel,Automatic,14787.843152804606
Honda,Model C,2001.0,3.1,48294.0,Diesel,Manual,24098.150199875337
Honda,Model B,2016.0,3.6,77588.0,Petrol,Automatic,32144.85172594385
Toyota,Model C,2006.0,1.9,121998.0,Petrol,Automatic,17218.671650956403
BMW,Model A,2003.0,1.8,185679.0,Electric,Manual,13336.465246101356
Toyota,Model C,2001.0,2.7,73109.0,Petrol,Automatic,20851.654747307795
Honda,Model C,2002.0,4.4,87558.0,Diesel,Automatic,22959.30102935265
Audi,Model E,2008.0,2.8,72036.0,Petrol,Manual,25752.011135323497
BMW,Model D,2014.0,1.2,177350.0,Diesel,Manual,20506.441058339933
Toyota,Model E,2015.0,1.6,4140.0,Petrol,Automatic,28627.79755139588
Ford,Model E,2007.0,1.1,155449.0,Diesel,Automatic,16738.21392798421
Ford,Model C,2002.0,2.6,20018.0,Diesel,Automatic,25567.491749400466
BMW,Model C,2003.0,4.5,360.0,Diesel,Manual,34261.805146047496
Honda,Model D,2013.0,2.9,89060.0,Diesel,Automatic,27430.12430940023
Audi,Model B,2019.0,1.5,120724.0,Electric,Automatic,26140.67553075149
Audi,Model C,2005.0,3.3,105508.0,Diesel,Automatic,22424.67021576897
Honda,Model D,2020.0,2.8,51522.0,Electric,Manual,33899.30919765664
Toyota,Model C,2007.0,1.2,67438.0,Electric,Automatic,17589.58542787828
Honda,Model D,2021.0,3.2,9192.0,Electric,Automatic,40311.06161152369
Audi,Model A,2010.0,1.4,165780.0,Electric,Manual,17648.641679616172
Toyota,Model D,2008.0,4.1,71257.0,Electric,Manual,26089.929899899296
Audi,Model E,2017.0,4.4,81478.0,Petrol,Automatic,32094.94887691689
BMW,Model A,2009.0,3.5,127307.0,Petrol,Automatic,23835.530381879147
Toyota,Model D,2005.0,3.6,185657.0,Diesel,Manual,21101.78171953869
Audi,Model E,2021.0,3.4,164311.0,Diesel,Automatic,29138.28668553147
Honda,Model D,2010.0,2.3,81065.0,Electric,Manual,23602.475981596963
Audi,Model C,2017.0,2.8,128526.0,Diesel,Automatic,26858.92124665925
Audi,Model E,2004.0,,8182.0,Petrol,Manual,24959.57375542745
Audi,Model A,2014.0,2.5,189229.0,Electric,Automatic,22870.03168909928
BMW,Model B,2021.0,4.5,6190.0,Diesel,Manual,38988.81659994466
Audi,Model B,2008.0,1.2,160835.0,Electric,Manual,15703.53897361056
Honda,Model D,2007.0,1.0,139627.0,Electric,Automatic,17051.945318397884
BMW,Model D,2016.0,3.2,25344.0,Petrol,Manual,33399.5960885551
Honda,Model E,2004.0,4.5,103154.0,Electric,Manual,23498.28346103595
Toyota,Model C,2014.0,3.9,96099.0,Petrol,Automatic,26724.90283323504
Audi,Model D,2008.0,1.9,47919.0,Diesel,Automatic,23703.798622869654
Ford,Model C,2015.0,2.3,168040.0,Petrol,Manual,23761.064557907128
Ford,Model E,2009.0,1.7,95839.0,Electric,Automatic,20840.474503368187
Toyota,Model E,2018.0,2.6,160119.0,Electric,Automatic,27412.5672507179
BMW,Model B,2006.0,2.5,88992.0,Electric,Automatic,25018.30645984254
Ford,Model B,2017.0,1.9,162812.0,Electric,Automatic,20614.492024712945
BMW,Model E,2004.0,1.4,44738.0,Diesel,Manual,23414.03283088834
Audi,Model D,2014.0,4.4,126308.0,Petrol,Manual,28639.63135730623
BMW,Model C,2013.0,1.1,36222.0,Diesel,Automatic,28200.40487036449
Audi,Model C,2004.0,3.6,162189.0,Electric,Manual,17153.288249400368
Honda,Model E,2019.0,2.7,111497.0,Diesel,Automatic,28848.016064450538
Ford,Model C,2004.0,3.8,3970.0,Diesel,Automatic,27337.535342172792
BMW,Model C,2001.0,2.8,7202.0,Diesel,Automatic,27583.27710661924
Toyota,Model B,2007.0,3.2,22434.0,Electric,Automatic,29054.425637243705
Ford,Model D,2010.0,3.7,195425.0,Diesel,Automatic,19952.85422360458
Ford,Model D,2019.0,,159463.0,Diesel,Manual,20701.78973800686
Ford,Model B,2001.0,4.3,45216.0,Petrol,Manual,22310.85843896745
Honda,Model B,2020.0,3.9,135363.0,Diesel,Automatic,31640.00509442563
Ford,Model E,2005.0,1.1,158478.0,Diesel,Manual,13841.759627437816
BMW,Model E,2015.0,2.8,127242.0,Electric,Manual,29961.69144762198
Audi,Model C,2014.0,4.1,139110.0,Petrol,Automatic,24079.670586100245
Audi,Model E,2015.0,2.1,51417.0,Petrol,Manual,24612.251052843323
Toyota,Model D,2011.0,2.9,5375.0,Petrol,Automatic,34158.01603223946
Toyota,Model D,2020.0,3.8,36843.0,Electric,Manual,34721.76740254866
Honda,Model E,2004.0,2.1,174694.0,Electric,Manual,15905.906764362717
BMW,Model C,2003.0,4.5,122593.0,Petrol,Manual,25151.654536897662
Audi,Model A,2003.0,2.5,128718.0,Petrol,Manual,21035.095209325984
Toyota,Model E,2017.0,3.3,187165.0,Electric,Automatic,21590.73262846343
BMW,Model C,2019.0,3.1,30291.0,Petrol,Manual,31902.24739869679
Honda,Model B,2009.0,4.2,97987.0,Electric,Automatic,23169.803610539508
Honda,Model D,2011.0,2.7,126741.0,Electric,Manual,24921.955806477126
BMW,Model D,2000.0,1.4,110839.0,Diesel,Manual,17339.76498579479
Honda,Model A,2015.0,3.1,41732.0,Electric,Manual,31172.20487792697
Ford,Model E,2013.0,3.4,180986.0,Electric,Automatic,21636.38854179457
Toyota,Model E,,2.1,18013.0,Petrol,Manual,33246.81730429383
BMW,Model E,2016.0,1.2,107107.0,Petrol,Automatic,21686.530886841065
Audi,Model C,2011.0,1.7,59227.0,Electric,Manual,26004.996364132992
Honda,Model B,2011.0,3.7,142617.0,Diesel,Manual,22762.140085728915
BMW,Model E,2021.0,2.2,154525.0,Petrol,Manual,28763.14461857058
Audi,Model C,2020.0,3.0,127605.0,Diesel,Manual,30281.013800453373
Audi,Model B,2001.0,3.3,175902.0,Diesel,Manual,18135.316051557875
Honda,Model C,2019.0,2.8,188891.0,Petrol,Manual,27204.301671145065
BMW,Model B,2012.0,3.9,118323.0,Petrol,Manual,26310.702675100627
Toyota,Model A,2007.0,2.3,45037.0,Diesel,Manual,23242.528490453213
BMW,Model C,2002.0,2.7,162408.0,Diesel,Automatic,19036.28040167341
BMW,Model A,2012.0,2.6,69936.0,Petrol,Automatic,27120.45056762623
Ford,Model D,2008.0,1.4,38832.0,Electric,Manual,26913.09645535401
BMW,Model E,2020.0,4.5,108382.0,Diesel,Automatic,31503.063665858623
BMW,Model D,2016.0,3.3,195128.0,Electric,Manual,24266.66158964353
Toyota,Model A,2000.0,1.6,49690.0,Diesel,Automatic,18837.17584132845
Ford,Model C,2020.0,3.5,72437.0,Petrol,Manual,35075.21602354963
BMW,Model A,2015.0,4.0,173152.0,Diesel,Manual,29927.715525583542
Ford,Model D,2007.0,2.5,162407.0,Electric,Automatic,22285.23317573677
Ford,Model E,2005.0,3.4,46811.0,Electric,Automatic,24860.343573125727
Toyota,Model A,2017.0,2.9,107915.0,Petrol,Manual,27488.0850650633
Audi,Model B,2000.0,1.4,16773.0,Electric,Automatic,23977.95558271928
Audi,Model B,2000.0,1.6,100785.0,Petrol,Automatic,17597.939878966623
Honda,Model D,2010.0,2.7,133673.0,Petrol,Automatic,21134.8840500234
Toyota,Model B,2005.0,1.7,157386.0,Petrol,Manual,16161.06989517323
BMW,Model A,2000.0,2.0,158546.0,Petrol,Automatic,17074.413714401056
Honda,Model C,2010.0,4.3,59388.0,Petrol,Manual,34724.61262065898
Ford,Model C,2021.0,2.4,39225.0,Electric,Automatic,32630.964406236704
Audi,Model D,2019.0,1.0,31135.0,Petrol,Manual,26419.22299593404
Toyota,Model C,2017.0,1.6,80990.0,Diesel,Automatic,23872.15270117515
Audi,Model C,2012.0,1.1,137562.0,Diesel,Manual,21185.836843858564
BMW,Model C,2007.0,1.9,65285.0,Petrol,Manual,23076.1486806767
Audi,Model E,2003.0,3.9,93706.0,Petrol,Manual,26243.760119456827
Toyota,Model A,2000.0,1.6,111723.0,Petrol,Automatic,16905.37991143559
Audi,Model D,2018.0,3.9,193320.0,Electric,Manual,24509.701356739468
Toyota,Model E,2020.0,3.4,24759.0,Petrol,Automatic,35918.145324452526
Ford,Model D,2000.0,4.2,181368.0,Petrol,Manual,18860.98591853696
Ford,Model E,2021.0,2.1,63552.0,,Automatic,31843.33208459022
Audi,Model E,2017.0,4.4,145207.0,Electric,Automatic,27231.740193768128
Toyota,Model A,2016.0,3.8,36417.0,Electric,Manual,33639.69670489749
Ford,Model C,2016.0,2.3,16863.0,Diesel,Manual,30787.773906834936
Audi,Model C,2010.0,1.0,104308.0,Electric,Manual,21271.700319348813
BMW,Model B,2009.0,4.0,56965.0,Diesel,Automatic,26826.28508396217
Audi,Model E,2012.0,1.9,128276.0,Diesel,Manual,27167.85815057196
Ford,Model A,2013.0,1.4,172464.0,Electric,Manual,19462.850839585037
Ford,Model A,2010.0,4.4,43908.0,Electric,Automatic,34889.0182941555
BMW,Model B,2003.0,3.5,39069.0,Petrol,Automatic,22976.05214404835
Toyota,Model B,2005.0,,192034.0,Diesel,Manual,14664.598713533163
Ford,Model E,2021.0,2.7,65234.0,Electric,Manual,30547.36551363833
Toyota,Model D,2016.0,3.6,1434.0,Diesel,Automatic,31619.868887452874
Toyota,Model A,2003.0,1.9,155753.0,Electric,Manual,17460.509201897235
Toyota,Model C,2019.0,1.7,199133.0,Petrol,Automatic,22390.36734906365
Toyota,Model E,2015.0,3.8,74931.0,Petrol,Automatic,29615.53137364381
Toyota,Model C,2012.0,2.2,31994.0,Electric,Automatic,27203.032499846417
BMW,Model D,2008.0,1.1,106698.0,Petrol,Automatic,20483.384043165646
Toyota,Model D,2000.0,3.3,31081.0,Diesel,Manual,26524.25242587689
Honda,Model D,2014.0,3.9,103612.0,Diesel,Automatic,26002.04177699089
Honda,Model D,2018.0,4.1,106325.0,Petrol,Automatic,30854.889222424285
Honda,,2011.0,2.0,22297.0,Electric,Manual,28207.9343518934
Honda,Model A,2013.0,1.9,14143.0,Petrol,Automatic,26548.8194649168
BMW,Model B,2011.0,3.5,63636.0,Petrol,Manual,26834.01449874652
Toyota,Model A,2021.0,4.3,137700.0,Diesel,Manual,33485.71866768335
Toyota,Model C,2004.0,1.4,190604.0,Petrol,Manual,16756.244760345806
Ford,Model E,2015.0,1.8,67127.0,Diesel,Automatic,25308.67328443325
BMW,Model A,2016.0,3.7,77184.0,Diesel,Automatic,30986.303598344035
Honda,Model A,2012.0,1.1,129242.0,Electric,Automatic,22690.92439674321
Toyota,Model A,2003.0,4.4,74323.0,Petrol,Manual,27166.175981752647
Toyota,Model E,2020.0,1.5,161628.0,Petrol,Manual,19475.45842573661
Audi,Model C,2008.0,4.0,182756.0,Diesel,Automatic,19966.06880052068
Audi,Model A,2006.0,1.7,155786.0,Petrol,Manual,20320.909220007252
Toyota,Model B,2007.0,1.6,9890.0,Petrol,Automatic,25806.22371385695
Toyota,Model D,2012.0,3.0,82155.0,Petrol,Manual,27023.033387359377
Audi,Model C,2000.0,4.4,15077.0,Diesel,Manual,28244.653524130463
Audi,Model E,2001.0,3.7,48625.0,Electric,Manual,25630.761015145414
Ford,Model A,2018.0,1.1,6230.0,Diesel,Manual,33220.48109989594
Ford,Model B,2015.0,2.8,37945.0,Electric,,28061.03950735644
Audi,Model E,2010.0,1.8,88533.0,Petrol,Automatic,25237.615890042507
Honda,Model B,2006.0,4.0,47993.0,Diesel,Manual,27398.421680750824
Audi,Model E,2002.0,3.0,196374.0,Electric,Automatic,12461.380438091654
Ford,Model E,2021.0,4.0,17816.0,Electric,Manual,35744.74937119565
Audi,Model E,2010.0,3.3,171708.0,Electric,Manual,21278.87684414633
Audi,Model E,2014.0,2.8,42075.0,Electric,Automatic,33006.0261184353
BMW,Model D,2019.0,3.1,94689.0,Diesel,Automatic,31795.25424366459
Ford,Model D,2014.0,3.5,2902.0,Diesel,Manual,30752.72811044602
Honda,Model E,2004.0,3.6,141483.0,Electric,Automatic,22639.35782723984
BMW,Model A,2019.0,3.7,151155.0,Diesel,Automatic,31482.942609023085
BMW,Model D,2020.0,2.2,89832.0,Petrol,Automatic,30901.69683905252
Honda,Model B,2018.0,1.8,16094.0,Diesel,Automatic,31064.457505409915
Honda,Model A,2007.0,3.1,36085.0,Petrol,Automatic,29964.579676811816
Toyota,Model D,2001.0,1.1,,Diesel,Manual,13795.438780631228
Honda,Model B,2006.0,1.7,30607.0,Petrol,Manual,27210.47904136867
Audi,Model E,2018.0,1.2,141619.0,Petrol,Automatic,25314.354376662097
Honda,Model A,2005.0,3.4,76394.0,Diesel,Manual,23782.70374522737
BMW,Model A,2010.0,4.0,185220.0,Petrol,Automatic,20750.74732298184
Ford,Model A,2008.0,4.1,153911.0,Electric,Automatic,23633.83724897421
Audi,Model B,2001.0,3.9,34711.0,Diesel,Manual,25723.43868363835
BMW,Model A,2017.0,3.6,195862.0,Electric,Manual,23955.782466248314
Honda,Model A,2019.0,1.9,74343.0,Electric,Automatic,28093.30873623876
Toyota,Model C,2010.0,2.6,120709.0,Diesel,Automatic,21739.83394346514
Audi,Model B,2020.0,1.7,87112.0,Petrol,Automatic,27781.070190574792
Ford,Model D,2011.0,2.9,5294.0,Diesel,Manual,29985.61335637275
Ford,Model D,2006.0,3.3,17999.0,Diesel,Automatic,29136.4442521475
Toyota,Model A,2004.0,4.4,40270.0,Electric,Manual,27481.68154927684
BMW,Model D,2001.0,4.1,137530.0,Electric,Automatic,18822.091048307266
Honda,Model A,2000.0,2.9,66843.0,Diesel,Manual,22802.67962877368
Ford,Model A,2000.0,1.9,128518.0,Petrol,Automatic,17818.482044271972
Honda,Model C,2010.0,1.5,61152.0,Petrol,Manual,25157.34810262658
Ford,Model B,2011.0,4.4,82803.0,Electric,Manual,28572.20424966389
Audi,Model A,2007.0,1.3,123684.0,Electric,Manual,19786.613686469893
Toyota,Model D,2006.0,3.6,30501.0,Electric,Automatic,25575.23463900992
BMW,Model B,2018.0,2.7,37310.0,Electric,Automatic,31880.10989803181
Toyota,Model B,2015.0,3.8,11807.0,Electric,Manual,36662.98713354333
BMW,Model B,2016.0,4.1,165522.0,Diesel,Manual,27775.379615115176
Ford,Model A,2005.0,1.9,139518.0,Petrol,Automatic,20503.142759899743
BMW,Model A,2017.0,1.3,120306.0,Electric,Automatic,25927.00291600299
Ford,Model A,2004.0,2.6,180926.0,Petrol,Automatic,17136.916055660375
Ford,Model D,2010.0,3.4,126361.0,Electric,Manual,27804.887681804867
Honda,Model A,2001.0,2.8,137006.0,Petrol,Manual,20696.52009072329
Toyota,Model E,2010.0,2.6,99889.0,Diesel,Automatic,24971.659848720134
Ford,Model C,2005.0,2.0,64286.0,Electric,Manual,19726.15687288306
BMW,Model D,2018.0,3.2,134358.0,Petrol,Automatic,28788.48891634301
BMW,Model A,2011.0,3.9,179685.0,Diesel,Manual,21999.656632705173
BMW,Model A,2012.0,2.8,186771.0,Electric,Manual,23260.31678621003
BMW,Model B,2012.0,4.4,71210.0,Electric,Automatic,32621.420312927257
Ford,Model C,2013.0,2.5,167999.0,Petrol,Manual,19951.332862858068
Ford,Model B,2000.0,2.2,101311.0,Diesel,Automatic,16392.85220887531
BMW,Model E,2018.0,3.2,183492.0,Diesel,Automatic,25183.38527974673
Honda,Model D,2007.0,2.8,195068.0,Diesel,Automatic,15139.651059254364
Toyota,Model D,2004.0,1.5,189191.0,Diesel,Manual,
Ford,Model C,2017.0,3.9,87931.0,Petrol,Manual,27914.891873807734
Toyota,Model B,2007.0,3.8,9782.0,Petrol,Manual,28159.034645179083
Ford,Model C,2018.0,3.2,2410.0,Electric,Automatic,31480.988406068813
Toyota,Model B,2021.0,1.9,136347.0,Petrol,Automatic,24572.76221927925
Audi,Model B,2007.0,3.6,112905.0,Petrol,Manual,24360.661516017502
Audi,Model C,2006.0,4.5,35445.0,Diesel,Manual,28190.80782344068
Toyota,Model E,2017.0,2.7,83633.0,Electric,Automatic,26499.6082861237
Ford,Model D,2021.0,4.3,173228.0,Petrol,Automatic,31584.06103207573
Ford,Model C,2001.0,3.8,108007.0,Electric,Manual,22980.99705541962
Audi,Model B,2009.0,3.2,134536.0,Diesel,Manual,22589.872978489715
Honda,Model E,2006.0,2.9,103513.0,Diesel,Manual,22405.37864503534
BMW,Model D,2016.0,4.0,41775.0,Diesel,Manual,33563.01001100709
Audi,Model E,2019.0,3.6,41961.0,Electric,Automatic,31699.47688447765
Honda,Model D,2018.0,3.2,85094.0,Diesel,Automatic,33404.53896600158
BMW,Model D,2018.0,3.5,81255.0,Petrol,Automatic,30992.67937111168
Toyota,Model D,2008.0,2.4,25526.0,Electric,Automatic,28103.298824528425
Ford,Model C,2017.0,3.8,106844.0,Diesel,Manual,30538.29120685245
Honda,Model B,2014.0,3.6,116785.0,Petrol,Manual,27865.862735432263
Toyota,Model E,2000.0,2.7,115945.0,Diesel,Automatic,19082.922319562884
Ford,Model B,2010.0,4.1,62886.0,Petrol,Automatic,26109.012439124883
Audi,Model B,2007.0,3.5,194778.0,Petrol,Manual,19628.096028001804
Honda,Model D,2015.0,1.4,141353.0,Petrol,Automatic,23180.238407093395
Toyota,Model D,2020.0,3.5,3361.0,Petrol,Manual,35937.55384605939
Toyota,Model E,2019.0,3.6,42786.0,Electric,Automatic,36806.04901968543
Honda,Model B,2016.0,1.9,188198.0,Petrol,Manual,24238.74930714835
Ford,Model D,2008.0,3.3,143131.0,Petrol,Automatic,23154.54043579984
Toyota,Model B,2001.0,1.2,15913.0,Diesel,Automatic,22697.77512004258
Toyota,Model B,2013.0,1.4,161850.0,Diesel,Automatic,18700.875764451288
Toyota,Model C,2004.0,3.3,99025.0,Diesel,Manual,20535.42871161845
Toyota,Model D,2002.0,3.1,72671.0,Electric,Manual,22419.753957845867
Honda,Model E,2018.0,1.2,41393.0,Petrol,Manual,30167.951394801385
Ford,Model E,2021.0,1.4,56584.0,Diesel,Automatic,31565.67722402307
BMW,Model E,2020.0,3.6,48896.0,Petrol,Manual,34938.9750351502
Audi,Model A,2020.0,1.4,173915.0,Petrol,Manual,16335.09348844738
BMW,Model E,2014.0,3.0,44974.0,Petrol,Automatic,30322.375905281668
Honda,Model D,2005.0,1.6,134577.0,Diesel,Automatic,16226.31413090517
Toyota,Model D,2015.0,2.1,100165.0,Electric,Manual,20633.78700921105
Toyota,Model E,2019.0,1.7,48555.0,Electric,Automatic,28168.055459383388
Ford,Model B,2006.0,2.3,195075.0,Diesel,Manual,15201.819701279872
Toyota,Model D,2011.0,1.4,67216.0,Electric,Automatic,22090.22324577346
BMW,Model B,2019.0,4.1,159964.0,Petrol,Manual,23696.58282940123
Audi,Model A,2021.0,1.7,30897.0,Diesel,Automatic,31450.72468179368
Toyota,Model B,2000.0,3.3,173263.0,Electric,Manual,17307.908177761186
Honda,Model C,2009.0,3.7,82078.0,Electric,Automatic,29767.97573200417
Audi,Model A,2016.0,1.8,30659.0,Petrol,Automatic,29095.723893184168
Toyota,Model E,2007.0,3.4,111188.0,Petrol,Automatic,24983.583081785808
Audi,Model E,2002.0,1.6,74484.0,Diesel,Automatic,19220.70424386307
Audi,Model B,2011.0,2.4,95193.0,Petrol,Automatic,24767.51721894686
Honda,Model D,2015.0,2.8,43910.0,Electric,Manual,27926.460882921576
Honda,Model C,2011.0,1.8,84560.0,Electric,Automatic,21616.4093994346
BMW,Model C,2016.0,1.9,197473.0,Diesel,Automatic,16475.25699907458
Toyota,Model C,2005.0,3.6,15665.0,Diesel,Automatic,28496.31640358201
Honda,Model E,2003.0,1.8,161685.0,Electric,Automatic,16610.265569479823
Ford,Model E,2006.0,1.6,105852.0,Diesel,Automatic,20125.080875090705
Ford,Model E,2016.0,1.7,16091.0,Diesel,Manual,29365.554153227687
Honda,Model E,2015.0,1.4,114361.0,Petrol,Automatic,20038.80307226175
BMW,Model D,2020.0,2.5,144985.0,Electric,Automatic,24093.514750676302
Honda,Model D,2009.0,4.0,120331.0,Electric,Manual,24387.273031558685
Ford,Model D,2016.0,2.1,7449.0,Petrol,Manual,29136.34354845486
Honda,Model C,2014.0,3.0,77666.0,Diesel,Automatic,27086.313371076045
BMW,Model E,2001.0,1.6,26834.0,Diesel,Automatic,20232.67269445883
BMW,Model D,2018.0,3.1,96128.0,Diesel,Manual,31394.61563532531
Audi,Model E,2015.0,1.6,68585.0,Petrol,Automatic,22713.784040077306
Honda,Model C,2005.0,1.5,159990.0,Petrol,Automatic,16145.921318018494
Honda,Model E,2002.0,1.4,143782.0,Petrol,Automatic,14373.158943660184
BMW,Model B,2015.0,3.2,98739.0,Diesel,Manual,30939.05247298646
BMW,Model D,2009.0,4.5,66029.0,Electric,Manual,28600.82812192954
Honda,Model B,2000.0,3.9,60765.0,Petrol,Automatic,19256.92903170247
BMW,Model A,2020.0,4.4,170470.0,Diesel,Automatic,34207.03956168374
Audi,Model C,2009.0,3.2,189508.0,Electric,Manual,19934.04864912072
Audi,Model E,2002.0,4.2,115269.0,Petrol,Automatic,20976.280532736684
Audi,Model D,2010.0,1.7,32611.0,Petrol,Manual,24510.38558137559
BMW,Model D,2001.0,3.1,19475.0,Electric,Manual,24441.050656908083
Toyota,Model E,2018.0,1.4,23613.0,Electric,Manual,28522.10300417013
Ford,Model C,2014.0,2.1,44819.0,Electric,Automatic,28381.34684116609
Honda,Model B,2008.0,3.1,70470.0,Diesel,Manual,26210.26043706749
Audi,Model C,2013.0,4.2,104133.0,Electric,Automatic,28138.43787028509
Audi,Model A,2015.0,1.7,91302.0,Petrol,Automatic,24889.762200376736
Ford,Model C,2014.0,2.9,71392.0,Electric,Manual,31732.867380424406
Ford,Model C,2005.0,1.2,44940.0,Electric,Manual,22091.87452460704
Audi,Model A,2007.0,2.3,100489.0,Electric,Automatic,22630.26508618612
Ford,Model C,2006.0,4.0,154348.0,Petrol,Automatic,23514.44781375145
Honda,Model E,2018.0,2.9,154129.0,Electric,Automatic,25060.891884358465
Audi,Model B,2019.0,3.6,7489.0,Petrol,Automatic,34373.81021617317
Honda,Model E,2017.0,1.7,,Diesel,Automatic,30998.751152836056
Toyota,Model D,2010.0,4.4,161173.0,Electric,Manual,25545.92556232004
Honda,Model C,2000.0,2.4,108007.0,Diesel,Manual,16016.323904767203
